day_id,open,high,low,close,volume
D2820830,0.52952,0.53039,0.52855,0.5292,5297.055
D2820845,0.5302,0.5304,0.52897,0.52897,1527.0399
D2820900,0.52969,0.53114,0.52888,0.52947,2986.822
D2820915,0.52868,0.53244,0.528,0.53157,6357.5439
D2820930,0.5321,0.5331,0.52881,0.53058,4951.4312
D2820945,0.53047,0.53302,0.53042,0.53184,1731.8873
D2821000,0.53189,0.53745,0.53089,0.53642,19378.2908
D2821015,0.53747,0.54403,0.53747,0.53936,20600.2163
D2821030,0.53949,0.54093,0.5354,0.53651,11142.6521
D2821045,0.53594,0.53594,0.53056,0.53169,6208.8358
D2821100,0.53275,0.53536,0.53065,0.53536,21472.8865
D2821115,0.5354,0.53695,0.53447,0.53585,6060.3935
D2821130,0.53552,0.53638,0.53252,0.53252,962.2431
D2821145,0.53288,0.53288,0.52679,0.52761,8308.8067
D2821200,0.52855,0.52981,0.524,0.52681,24799.9207
D2821215,0.52598,0.53019,0.52598,0.53009,1540.0939
D2821230,0.52915,0.53129,0.52915,0.53129,4856.7395
D2821245,0.53099,0.53177,0.52799,0.53158,37258.5184
D2821300,0.53142,0.53553,0.53118,0.53448,5435.1878
D2821315,0.53483,0.53616,0.53212,0.53266,5092.7327
D2821330,0.53307,0.53377,0.53092,0.53273,3379.5124
D2821345,0.53278,0.53455,0.53263,0.53351,2820.3714
D2821400,0.53452,0.53452,0.53155,0.5327,3083.8327
D2821415,0.53191,0.53609,0.53191,0.53475,5091.45
D2821430,0.53497,0.53801,0.53497,0.53767,2873.9239
D2821445,0.53769,0.53865,0.53432,0.5347,1520.385
D2821500,0.53509,0.53509,0.53149,0.53205,3641.7718
D2821515,0.53131,0.53339,0.52948,0.52948,1716.115
D2821530,0.53066,0.5322,0.5285,0.53172,4606.4582
D2821545,0.53149,0.53149,0.52935,0.52963,1914.018
D2821600,0.52999,0.5327,0.52989,0.53027,5609.2148
D2821615,0.53026,0.53026,0.52654,0.52745,8644.9263
D2821630,0.52696,0.52696,0.52321,0.52444,4886.0497
D2821645,0.52612,0.52759,0.52533,0.5272,1609.4662
D2821700,0.52759,0.52926,0.52635,0.52692,3377.4743
D2821715,0.52791,0.53048,0.52791,0.53011,3441.9848
D2821730,0.52999,0.53195,0.52909,0.53137,1020.7942
D2821745,0.5312,0.53386,0.53116,0.53386,12307.2852
D2821800,0.53387,0.53404,0.53044,0.53096,1450.3025
D2821815,0.53081,0.5319,0.53081,0.53189,2661.8782
D2821830,0.53319,0.53466,0.53286,0.53341,2572.75
D2821845,0.53412,0.5344,0.53145,0.5335,3444.8478
D2821900,0.53378,0.53398,0.5324,0.53252,2276.992
D2821915,0.53319,0.53542,0.53319,0.53365,2047.454
D2821930,0.53378,0.53508,0.53317,0.53414,1882.5708
D2821945,0.53318,0.53467,0.53289,0.5331,2353.3401
D2822000,0.53439,0.53568,0.53162,0.53199,3035.6596
D2822015,0.5321,0.53343,0.53152,0.53343,680.4996
D2822030,0.53227,0.53227,0.52818,0.52869,2867.2346
D2822045,0.52856,0.52933,0.52585,0.52731,3390.7081
D2822100,0.52866,0.53038,0.52618,0.52618,6223.5369
D2822115,0.52665,0.5269,0.524,0.52595,5680.463
D2822130,0.52591,0.5288,0.52591,0.52701,1828.6477
D2822145,0.52677,0.5277,0.52675,0.52718,934.7157
D2822200,0.5274,0.52766,0.52453,0.52475,3151.3796
D2822215,0.52479,0.52561,0.52444,0.52561,716.8681
D2822230,0.528,0.52907,0.528,0.52867,941.7863
D2822245,0.52887,0.52887,0.52767,0.52767,652.6055
D2822300,0.52732,0.52934,0.5272,0.52894,429.2688
D2822315,0.52937,0.53001,0.52783,0.52783,811.1164
D2822330,0.52787,0.52849,0.52787,0.52849,73.2421
D2822345,0.52834,0.5288,0.52814,0.5288,676.978
D2830000,0.52892,0.53421,0.52892,0.53143,9739.1408
D2830015,0.53075,0.53309,0.52654,0.52654,2149.2137
D2830030,0.52643,0.52643,0.52058,0.52281,3568.2171
D2830045,0.52224,0.52432,0.52073,0.52187,4632.591
D2830100,0.52193,0.52532,0.52066,0.52066,5761.5116
D2830115,0.52066,0.5228,0.51936,0.52105,9548.93
D2830130,0.52069,0.52069,0.51793,0.51843,3268.103
D2830145,0.5205,0.52199,0.5205,0.52109,1606.4011
D2830200,0.51941,0.52041,0.51769,0.52008,3745.6422
D2830215,0.52023,0.52256,0.52023,0.52117,1030.2524
D2830230,0.52133,0.52196,0.51958,0.5202,1563.2177
D2830245,0.51944,0.51944,0.51624,0.51662,6420.4651
D2830300,0.51831,0.51849,0.51529,0.51615,4653.7575
D2830315,0.515,0.51666,0.51433,0.51588,4881.8056
D2830330,0.51628,0.51628,0.51548,0.51554,9700.7622
D2830345,0.5143,0.51583,0.513,0.51418,2368.3566
D2830400,0.51338,0.51338,0.50863,0.50987,15656.4374
D2830415,0.51017,0.51017,0.5088,0.50981,535.9785
D2830430,0.5108,0.5108,0.50858,0.50925,1629.3426
D2830445,0.50896,0.50896,0.50735,0.50838,573.796
D2830500,0.50838,0.50895,0.50574,0.50697,4370.5021
D2830515,0.50721,0.50876,0.50706,0.50828,1442.6632
D2830530,0.50826,0.50894,0.50786,0.50786,1952.5189
D2830545,0.50774,0.50774,0.5071,0.5071,296.7298
D2830600,0.50705,0.50743,0.50507,0.50722,4892.6732
D2830615,0.50815,0.50815,0.50601,0.50631,2061.1697
D2830630,0.50601,0.50601,0.5024,0.50443,93512.2005
D2830645,0.50438,0.50649,0.50438,0.50523,747.2078
D2830700,0.50526,0.50795,0.50331,0.5073,8180.9521
D2830715,0.50711,0.50711,0.50519,0.50524,2000.9915
D2830730,0.50496,0.50518,0.50315,0.50425,1943.9121
D2830745,0.50315,0.505,0.50253,0.50391,3191.0411
D2830800,0.50409,0.50522,0.49757,0.49757,8444.3051
D2830815,0.49746,0.49852,0.49128,0.49212,24297.8105
D2830830,0.49311,0.49439,0.48901,0.4927,5769.9246
D2830845,0.4922,0.49692,0.49161,0.49546,2750.7781
D2830900,0.49461,0.49755,0.49327,0.49644,2730.1286
D2830915,0.49577,0.49577,0.49306,0.49339,2822.5816
D2830930,0.49315,0.49788,0.49315,0.49763,4172.3274
D2830945,0.49739,0.49825,0.4957,0.4957,5347.4532
D2831000,0.49534,0.49534,0.4918,0.49469,7243.845
D2831015,0.494,0.4999,0.49319,0.49653,13369.8937
D2831030,0.49687,0.49722,0.49484,0.49569,9094.5152
D2831045,0.49599,0.49753,0.49593,0.49621,894.65
D2831100,0.49591,0.49746,0.49489,0.49746,2239.9047
D2831115,0.49729,0.49879,0.49677,0.49798,4486.6124
D2831130,0.49902,0.50136,0.49902,0.49921,4423.0005
D2831145,0.49889,0.49889,0.49772,0.49772,840.5641
D2831200,0.49718,0.49718,0.49548,0.49696,2463.0214
D2831215,0.49718,0.4992,0.49718,0.4974,3763.4841
D2831230,0.4974,0.4974,0.49537,0.49549,4116.019
D2831245,0.49549,0.49699,0.49505,0.49522,3472.3226
D2831300,0.49533,0.49592,0.49351,0.49374,2041.3568
D2831315,0.49402,0.49493,0.49292,0.49292,3087.4429
D2831330,0.49283,0.49438,0.4911,0.49354,1362.7604
D2831345,0.49267,0.4944,0.49116,0.49375,5326.6396
D2831400,0.4937,0.49927,0.4937,0.49909,15633.53600243
D2831415,0.49829,0.49829,0.49624,0.49657,1953.9313
D2831430,0.49599,0.49609,0.492,0.49438,3889.4522
D2831445,0.49338,0.49544,0.49236,0.49405,3780.4118
D2831500,0.49367,0.495,0.49171,0.49402,5242.7153
D2831515,0.49406,0.49764,0.49406,0.49717,2800.575
D2831530,0.49703,0.49764,0.49498,0.49498,954.3975
D2831545,0.4944,0.49714,0.49355,0.49461,911.5261
D2831600,0.49353,0.49697,0.49281,0.49584,8714.9145
D2831615,0.49569,0.49611,0.49251,0.49251,1536.5127
D2831630,0.49399,0.49436,0.4925,0.49436,932.4616
D2831645,0.49552,0.49729,0.49552,0.49647,6168.8153
D2831700,0.49582,0.49582,0.49385,0.49528,5283.0695
D2831715,0.4943,0.4943,0.48905,0.48985,4518.782
D2831730,0.48946,0.49129,0.48519,0.49115,15225.8694
D2831745,0.49088,0.49196,0.48953,0.49066,5770.1936
D2831800,0.48996,0.48996,0.48724,0.48825,15377.3911
D2831815,0.48911,0.49063,0.48863,0.4901,3044.6117
D2831830,0.49042,0.49128,0.48944,0.49127,1956.9742
D2831845,0.49096,0.49132,0.4903,0.49092,954.6989
D2831900,0.49104,0.49104,0.48941,0.49011,933.4659
D2831915,0.48942,0.48954,0.48745,0.48876,3247.2121
D2831930,0.48868,0.49004,0.48715,0.4896,1465.0639
D2831945,0.49,0.49242,0.49,0.49233,2744.9051
D2832000,0.49195,0.49206,0.49062,0.4908,1351.8971
D2832015,0.4909,0.4909,0.4874,0.48793,973.8104
D2832030,0.48785,0.4899,0.48785,0.48946,2587.2921
D2832045,0.48938,0.4899,0.48673,0.48799,2451.1358
D2832100,0.48826,0.48858,0.48368,0.48433,6210.2525
D2832115,0.48424,0.48887,0.48424,0.48887,3440.226
D2832130,0.48762,0.48931,0.48762,0.48931,452.2149
D2832145,0.48902,0.48988,0.48885,0.48911,314.9914
D2832200,0.49021,0.49122,0.49021,0.49112,1800.3714
D2832215,0.49082,0.49347,0.49082,0.49186,2582.0528
D2832230,0.49186,0.49186,0.49044,0.49044,1370.4369
D2832245,0.49093,0.49194,0.49093,0.49194,2054.2906
D2832300,0.4908,0.4908,0.48582,0.48583,3029.6104
D2832315,0.48598,0.48837,0.48587,0.48837,353.7636
D2832330,0.48928,0.48935,0.48928,0.48935,302.2889
D2832345,0.4891,0.48964,0.48826,0.48867,1193.9403
D2840000,0.48926,0.49148,0.4889,0.4889,3872.4746
D2840015,0.48835,0.48835,0.48426,0.48741,3104.5707
D2840030,0.48719,0.48909,0.48505,0.48878,1596.1182
D2840045,0.48751,0.48958,0.48705,0.48958,296.2836
D2840100,0.48906,0.49104,0.48891,0.48984,2965.693
D2840115,0.49013,0.49016,0.48671,0.48821,1491.9875
D2840130,0.48905,0.49432,0.48905,0.49432,24636.5303
D2840145,0.49407,0.49407,0.49037,0.49089,16036.3336
D2840200,0.49021,0.49572,0.4893,0.49376,6772.2318
D2840215,0.49417,0.49444,0.49245,0.49423,1512.9468
D2840230,0.492,0.49251,0.49018,0.49018,1225.8398
D2840245,0.49032,0.49036,0.48736,0.48862,7654.6314
D2840300,0.48877,0.49063,0.48877,0.49058,528.688
D2840315,0.48962,0.49104,0.48962,0.49104,772.1692
D2840330,0.49178,0.49373,0.49142,0.49273,72965.2887
D2840345,0.49268,0.49402,0.49257,0.49258,4136.5481
D2840400,0.49246,0.49355,0.49199,0.49271,6205.0613
D2840415,0.49239,0.49505,0.49219,0.49271,31613.214
D2840430,0.4922,0.49309,0.49051,0.49109,5442.1042
D2840445,0.49109,0.49109,0.48817,0.48834,3015.9571
D2840500,0.4893,0.48947,0.48589,0.48602,4078.4443
D2840515,0.48602,0.48696,0.48432,0.48566,4345.9868
D2840530,0.48588,0.48827,0.48531,0.48732,3541.9796
D2840545,0.48742,0.48885,0.48711,0.48885,2030.5198
D2840600,0.48887,0.49151,0.48887,0.49088,3600.5008
D2840615,0.48957,0.49089,0.48931,0.49027,4523.8225
D2840630,0.49118,0.49472,0.49035,0.49472,15674.2613
D2840645,0.4949,0.50019,0.49402,0.50019,6370.7733
D2840700,0.49973,0.49973,0.49559,0.49562,4494.0047
D2840715,0.49554,0.49554,0.49184,0.49184,2357.2333
D2840730,0.49224,0.49224,0.48314,0.48581,31085.9912
D2840745,0.4872,0.49185,0.4872,0.48882,5128.0406
D2840800,0.48934,0.49505,0.4893,0.49362,8576.0394
D2840815,0.49387,0.49437,0.49188,0.49282,23128.1656
D2840830,0.49363,0.49639,0.49351,0.49543,5176.6755
D2840845,0.49422,0.49422,0.49255,0.49289,4060.1601
D2840900,0.49293,0.50856,0.49264,0.50856,65168.8784
D2840915,0.50857,0.51195,0.50541,0.50923,14964.3562
D2840930,0.5099,0.5145,0.50951,0.51311,14087.6808
D2840945,0.51333,0.51359,0.51025,0.51144,11105.1725
D2841000,0.5113,0.51173,0.50789,0.50789,12610.4219
D2841015,0.50963,0.51024,0.505,0.5055,4181.1376
D2841030,0.50683,0.50683,0.50151,0.50456,7295.677
D2841045,0.50448,0.5094,0.50446,0.5094,2815.1165
D2841100,0.50941,0.5131,0.50866,0.51199,4817.869
D2841115,0.51103,0.51377,0.51099,0.51338,6822.2659
D2841130,0.51216,0.51216,0.50959,0.51013,1363.1257
D2841145,0.51029,0.51491,0.51029,0.51431,4879.7486
D2841200,0.514,0.51483,0.51211,0.51406,5549.8637
D2841215,0.51343,0.51632,0.51331,0.5162,6806.4173
D2841230,0.51521,0.5193,0.51491,0.51514,7039.6158
D2841245,0.51508,0.51547,0.51284,0.51298,6600.5454
D2841300,0.51323,0.5137,0.50821,0.50881,19356.5897
D2841315,0.5098,0.51046,0.50752,0.50947,6599.9284
D2841330,0.50991,0.50992,0.50467,0.50586,2813.0108
D2841345,0.5052,0.50822,0.5052,0.50796,4492.8435
D2841400,0.50673,0.50673,0.50331,0.50524,6867.907
D2841415,0.50654,0.50774,0.50628,0.50695,4007.4172
D2841430,0.50539,0.50539,0.49884,0.49913,9657.1511
D2841445,0.49862,0.50233,0.498,0.50233,2966.0034
D2841500,0.50254,0.50325,0.49936,0.50139,9173.1934
D2841515,0.50064,0.50064,0.49328,0.49553,26000.2733
D2841530,0.49527,0.49732,0.4914,0.4914,15814.7515
D2841545,0.49279,0.49597,0.49069,0.49495,24279.8493
D2841600,0.49469,0.49698,0.49286,0.49552,4935.0686
D2841615,0.49504,0.49546,0.49,0.49302,19841.0344
D2841630,0.4933,0.49684,0.49318,0.49415,4858.9589
D2841645,0.49472,0.49485,0.493,0.49451,1746.4559
D2841700,0.49554,0.4959,0.49282,0.49353,1285.9018
D2841715,0.49338,0.49634,0.49092,0.49552,4825.4749
D2841730,0.49622,0.50412,0.49622,0.50412,17289.222
D2841745,0.50375,0.50579,0.50199,0.50579,10605.7838
D2841800,0.50389,0.50398,0.50238,0.50392,2147.7913
D2841815,0.50391,0.50504,0.50349,0.50349,1874.3312
D2841830,0.50391,0.50464,0.50345,0.50464,721.9886
D2841845,0.50273,0.50363,0.50156,0.50269,2843.5752
D2841900,0.50265,0.50265,0.50083,0.50169,919.683
D2841915,0.50062,0.50078,0.49962,0.49993,1127.2199
D2841930,0.49989,0.50171,0.49945,0.50171,204.3787
D2841945,0.50146,0.50146,0.50067,0.50106,4202.7659
D2842000,0.50105,0.50105,0.49766,0.49766,1824.5338
D2842015,0.49733,0.49842,0.49698,0.49842,3042.5288
D2842030,0.49771,0.49987,0.49771,0.49905,2249.0665
D2842045,0.49857,0.4998,0.49773,0.49959,984.575
D2842100,0.49994,0.5008,0.49821,0.5008,1892.3681
D2842115,0.49905,0.50003,0.49905,0.49905,241.48
D2842130,0.4978,0.4978,0.496,0.49694,5626.9245
D2842145,0.4972,0.4972,0.49336,0.49341,3384.2487
D2842200,0.49328,0.49328,0.48965,0.49326,9715.1175
D2842215,0.49388,0.49452,0.49272,0.49406,2670.742
D2842230,0.49447,0.49554,0.49447,0.49554,891.5176
D2842245,0.492,0.492,0.4909,0.49197,647.7597
D2842300,0.49202,0.49211,0.49158,0.49158,258.2955
D2842315,0.49162,0.49179,0.48963,0.49111,2422.0821
D2842330,0.49059,0.49181,0.4886,0.49018,15153.6104
D2842345,0.49065,0.49228,0.4906,0.49177,3468.4768
D2850000,0.49211,0.49278,0.49069,0.49273,4011.2145
D2850015,0.4914,0.49243,0.4896,0.49171,1189.553
D2850030,0.492,0.49218,0.48981,0.49066,3364.1358
D2850045,0.49108,0.49357,0.49021,0.49357,2278.053
D2850100,0.49405,0.49612,0.49098,0.49141,4137.4794
D2850115,0.49095,0.49095,0.48637,0.4866,10173.392
D2850130,0.48647,0.49221,0.48596,0.49105,3065.6017
D2850145,0.49156,0.49244,0.48841,0.48923,3308.0027
D2850200,0.49021,0.49125,0.49021,0.49125,1403.9459
D2850215,0.49112,0.49129,0.49018,0.49052,1270.776
D2850230,0.48992,0.49328,0.48992,0.49072,1406.815
D2850245,0.49001,0.49001,0.48766,0.48786,18468.373
D2850300,0.48799,0.49063,0.48789,0.49063,2970.975
D2850315,0.49096,0.49113,0.48964,0.49076,422.4769
D2850330,0.4908,0.49255,0.4907,0.49255,657.1216
D2850345,0.49119,0.4916,0.49047,0.4916,383.348
D2850400,0.49148,0.49148,0.48986,0.49004,1241.9992
D2850415,0.48995,0.49,0.48925,0.48975,690.3987
D2850430,0.48963,0.48963,0.48764,0.48835,2122.2713
D2850445,0.48839,0.49021,0.48839,0.48948,4079.9822
D2850500,0.49004,0.49216,0.49004,0.49187,1570.649
D2850515,0.49178,0.49271,0.49178,0.49259,378.7507
D2850530,0.49184,0.49332,0.49184,0.49319,12092.1409
D2850545,0.49359,0.49467,0.49154,0.49232,5854.6304
D2850600,0.4927,0.49273,0.49037,0.4912,2335.5828
D2850615,0.4912,0.49123,0.4896,0.4896,2960.2327
D2850630,0.49008,0.49008,0.48722,0.48722,4170.0751
D2850645,0.4872,0.48758,0.48667,0.48758,620.8585
D2850700,0.48726,0.49028,0.48726,0.49025,586.2639
D2850715,0.49008,0.49034,0.48876,0.48932,1645.7621
D2850730,0.48862,0.4898,0.48756,0.48756,355.0697
D2850745,0.48776,0.48776,0.4863,0.48675,2329.7987
D2850800,0.48651,0.48855,0.4864,0.4882,2989.7449
D2850815,0.48808,0.48901,0.48808,0.48816,445.3967
D2850830,0.48875,0.48959,0.48868,0.48921,662.4527
D2850845,0.48904,0.49122,0.48903,0.49023,1119.15628904
D2850900,0.49001,0.49188,0.48954,0.48954,1022.7757
D2850915,0.49068,0.49137,0.49039,0.49137,525.3815
D2850930,0.49064,0.49157,0.49011,0.49011,1407.2642
D2850945,0.49025,0.4906,0.49025,0.4906,336.3069
D2851000,0.49103,0.49103,0.48816,0.48816,569.232
D2851015,0.48774,0.48924,0.48767,0.48924,738.072
D2851030,0.48791,0.48848,0.48763,0.48848,241.1777
D2851045,0.48878,0.48893,0.4872,0.48725,1084.8049
D2851100,0.48709,0.48815,0.48706,0.48772,1885.3961
D2851115,0.48933,0.48962,0.48874,0.4893,3332.2679
D2851130,0.4905,0.49063,0.48987,0.49047,2286.3162
D2851145,0.4909,0.49104,0.48952,0.4905,541.8258
D2851200,0.48984,0.4914,0.48984,0.49012,1423.1984
D2851215,0.48981,0.48981,0.48721,0.48721,824.3108
D2851230,0.48744,0.48869,0.48711,0.48711,2277.6537
D2851245,0.48719,0.48761,0.48554,0.48601,1224.4442
D2851300,0.48593,0.48912,0.48593,0.48912,715.5904
D2851315,0.4896,0.49405,0.4896,0.49268,3999.655
D2851330,0.494,0.498,0.49335,0.49569,4508.3272
D2851345,0.49555,0.49803,0.49299,0.49738,2762.5829
D2851400,0.49813,0.5,0.496,0.49898,3246.5166
D2851415,0.5,0.50358,0.5,0.50035,5136.7983
D2851430,0.50073,0.50082,0.49548,0.49605,6158.9893
D2851445,0.49754,0.49754,0.49416,0.49553,1641.7577
D2851500,0.4963,0.50034,0.4963,0.49787,20167.5124
D2851515,0.49828,0.50041,0.49779,0.49903,711.0258
D2851530,0.50008,0.50014,0.4968,0.49704,1821.7061
D2851545,0.49644,0.49644,0.4937,0.4937,3703.4
D2851600,0.49533,0.49559,0.49274,0.49306,997.5036
D2851615,0.49271,0.49611,0.49239,0.49487,1671.7369
D2851630,0.49454,0.49777,0.49454,0.49611,1527.3692
D2851645,0.4963,0.4987,0.49626,0.4987,512.3918
D2851700,0.49902,0.5025,0.49894,0.5021,4769.5608
D2851715,0.50229,0.50577,0.50196,0.50481,2599.5035
D2851730,0.5055,0.5055,0.50208,0.50208,1560.2122
D2851745,0.50195,0.50233,0.50069,0.50155,3226.3879
D2851800,0.50236,0.50236,0.49932,0.49932,1017.5591
D2851815,0.49943,0.50066,0.49877,0.49992,451.657
D2851830,0.49856,0.49856,0.4968,0.49705,1200.9247
D2851845,0.4975,0.49813,0.49698,0.49769,1075.4975
D2851900,0.49795,0.49923,0.49784,0.49923,1168.334
D2851915,0.49794,0.49794,0.49752,0.49787,247.2493
D2851930,0.49837,0.49905,0.49802,0.49842,361.6209
D2851945,0.49774,0.49831,0.49774,0.49815,3248.7579
D2852000,0.49914,0.49976,0.49728,0.49803,420.6976
D2852015,0.49785,0.49787,0.49708,0.4976,401.4857
D2852030,0.49686,0.49787,0.49685,0.49763,184.4152
D2852045,0.49775,0.49912,0.49775,0.49857,7777.9814
D2852100,0.49936,0.49936,0.4978,0.4978,558.9426
D2852115,0.49808,0.49853,0.49783,0.49783,3977.027
D2852130,0.49812,0.49905,0.49812,0.49888,17011.201
D2852145,0.49889,0.50208,0.49851,0.50208,13221.1111
D2852200,0.50228,0.50319,0.50101,0.50319,6626.868
D2852215,0.50318,0.50457,0.50269,0.50457,21658.11
D2852230,0.50404,0.50429,0.50204,0.50429,3327.0612
D2852245,0.50485,0.51072,0.50485,0.50707,12881.0459
D2852300,0.5064,0.50705,0.50494,0.50494,1670.1213
D2852315,0.50445,0.50529,0.5034,0.50493,3743.6825
D2852330,0.50512,0.50512,0.50351,0.50448,628.4758
D2852345,0.50404,0.50505,0.50384,0.50505,237.9875
D2860000,0.50584,0.50657,0.50124,0.50657,8130.6039
D2860015,0.50649,0.50649,0.50342,0.50374,3326.9013
D2860030,0.50426,0.5083,0.50314,0.50685,5197.2197
D2860045,0.50608,0.50652,0.5054,0.5054,1608.3747
D2860100,0.50646,0.51079,0.50646,0.50961,3977.9953
D2860115,0.50985,0.50985,0.50743,0.50743,697.1009
D2860130,0.50754,0.50791,0.50382,0.50382,5453.7564
D2860145,0.50376,0.50376,0.50136,0.50199,26195.7627
D2860200,0.50306,0.50504,0.50273,0.5047,2565.3436
D2860215,0.50371,0.50465,0.50371,0.50379,1922.7333
D2860230,0.50524,0.50914,0.50524,0.50764,1516.8445
D2860245,0.50819,0.51107,0.50787,0.50948,26027.6172
D2860300,0.50972,0.51017,0.5072,0.50811,6164.904
D2860315,0.50702,0.50934,0.50702,0.50885,1549.2488
D2860330,0.509,0.50982,0.50851,0.50982,1086.0468
D2860345,0.50958,0.51791,0.50958,0.51708,24870.4191
D2860400,0.5173,0.51876,0.51498,0.51597,8457.2264
D2860415,0.51571,0.51845,0.51489,0.51535,26707.7764
D2860430,0.51544,0.51557,0.51284,0.51511,25232.8091
D2860445,0.5151,0.51828,0.5151,0.51715,5087.3925
D2860500,0.518,0.51811,0.5147,0.5147,8841.6472
D2860515,0.51453,0.52306,0.51451,0.52179,80396.9019
D2860530,0.52115,0.52115,0.51768,0.51815,5853.5399
D2860545,0.51788,0.52055,0.51788,0.51979,9832.1539
D2860600,0.5198,0.5198,0.5121,0.51224,4610.1529
D2860615,0.51206,0.5128,0.51044,0.5113,3242.7781
D2860630,0.51174,0.51483,0.51174,0.51339,1248.602
D2860645,0.51346,0.51752,0.51346,0.5159,2251.6971
D2860700,0.51567,0.51633,0.5136,0.5136,424.1511
D2860715,0.51373,0.51409,0.51256,0.5138,6192.9337
D2860730,0.5136,0.5136,0.5121,0.51321,1192.7025
D2860745,0.51427,0.51648,0.51427,0.51603,2847.7674
D2860800,0.51598,0.51693,0.5136,0.5136,1401.2279
D2860815,0.51328,0.51337,0.51145,0.51145,568.6193
D2860830,0.5112,0.51142,0.50678,0.50678,10900.7534
D2860845,0.50722,0.50894,0.50506,0.50829,12459.5539
D2860900,0.50865,0.5106,0.50516,0.5054,29323.4574
D2860915,0.50515,0.50875,0.50291,0.50683,24826.3603
D2860930,0.50822,0.50899,0.5064,0.50669,1648.065
D2860945,0.50591,0.50891,0.50512,0.50855,7675.3311
D2861000,0.50859,0.51082,0.50818,0.51032,3426.332
D2861015,0.51039,0.51155,0.5098,0.51032,16918.2906
D2861030,0.51003,0.51409,0.50844,0.51409,9049.3659
D2861045,0.51418,0.51526,0.51099,0.5112,5438.4606
D2861100,0.511,0.51245,0.5061,0.5061,6250.4378
D2861115,0.50607,0.50837,0.50506,0.50627,8728.2404
D2861130,0.50699,0.50757,0.50661,0.50726,916.7268
D2861145,0.50714,0.50714,0.50537,0.50537,368.1784
D2861200,0.50539,0.50564,0.50401,0.50564,3673.0882
D2861215,0.50609,0.5063,0.50136,0.50158,50968.5513
D2861230,0.50148,0.50229,0.49976,0.50081,7535.0958
D2861245,0.5007,0.50208,0.50032,0.50059,5132.1589
D2861300,0.49991,0.50143,0.49883,0.50102,4513.8906
D2861315,0.5016,0.50398,0.50123,0.50123,4858.9338
D2861330,0.50032,0.50262,0.50021,0.50179,1429.6926
D2861345,0.5018,0.50375,0.5018,0.50262,1651.9862
D2861400,0.50331,0.50789,0.50331,0.50556,19569.2706
D2861415,0.50466,0.50466,0.49892,0.49985,6904.2978
D2861430,0.49956,0.49975,0.49473,0.49575,16882.3819
D2861445,0.4953,0.49941,0.49449,0.49785,4938.8104
D2861500,0.4983,0.49869,0.49547,0.49599,2537.7552
D2861515,0.49581,0.4987,0.49581,0.4978,3935.8149
D2861530,0.49787,0.49978,0.49778,0.49889,742.8551
D2861545,0.49784,0.50038,0.49779,0.49834,8531.0369
D2861600,0.49807,0.49818,0.49456,0.49456,6196.7196
D2861615,0.4944,0.49467,0.49132,0.49243,54861.893
D2861630,0.49188,0.4925,0.48994,0.4919,7998.1359
D2861645,0.49211,0.49211,0.49045,0.49088,1443.7223
D2861700,0.49088,0.49306,0.48931,0.49276,5848.9156
D2861715,0.4929,0.4929,0.48975,0.49056,3388.969
D2861730,0.49105,0.49173,0.49086,0.49129,2183.8829
D2861745,0.4915,0.4916,0.49019,0.49156,1328.5701
D2861800,0.49107,0.49107,0.48942,0.49037,804.5199
D2861815,0.49114,0.49114,0.48824,0.48824,2648.4106
D2861830,0.48816,0.48876,0.48727,0.48876,2042.1651
D2861845,0.48788,0.48926,0.48788,0.48846,698.5041
D2861900,0.48817,0.48954,0.48817,0.48912,7886.8726
D2861915,0.48927,0.49027,0.48864,0.48969,4771.9505
D2861930,0.4897,0.4897,0.48764,0.48833,2757.5121
D2861945,0.48801,0.4892,0.48801,0.48904,1981.5076
D2862000,0.48826,0.48826,0.48516,0.48647,5511.6975
D2862015,0.48639,0.48639,0.48355,0.4846,3902.9268
D2862030,0.48423,0.48443,0.4823,0.48443,2240.6168
D2862045,0.48443,0.48739,0.48431,0.48739,539.5768
D2862100,0.48712,0.48941,0.48555,0.48572,15792.844
D2862115,0.48617,0.48661,0.48592,0.48661,944.9879
D2862130,0.48726,0.48726,0.48523,0.48523,1520.1124
D2862145,0.48529,0.48529,0.48173,0.48361,6885.933
D2862200,0.48275,0.48342,0.47896,0.48007,7312.623
D2862215,0.47943,0.48099,0.47798,0.48099,4274.5257
D2862230,0.48137,0.48438,0.48137,0.48438,996.5726
D2862245,0.48371,0.48371,0.4795,0.4795,1264.9052
D2862300,0.4808,0.48156,0.47898,0.47904,669.70006232
D2862315,0.48024,0.48177,0.47907,0.48177,7684.5275
D2862330,0.48161,0.48332,0.48161,0.48267,10712.315
D2862345,0.48267,0.48433,0.48267,0.48338,1204.1698
D2870000,0.48267,0.48542,0.4808,0.48542,15389.1359
D2870015,0.485,0.48876,0.485,0.48669,3365.8856
D2870030,0.48661,0.48699,0.48439,0.48518,1599.0445
D2870045,0.48474,0.48882,0.48474,0.4869,3585.4543
D2870100,0.48758,0.48986,0.48664,0.48664,1620.3151
D2870115,0.48863,0.49519,0.48845,0.49459,9129.3231
D2870130,0.49533,0.5009,0.49518,0.49827,7792.5449
D2870145,0.49831,0.49831,0.49441,0.49783,4148.5167
D2870200,0.49719,0.49836,0.49324,0.49324,2565.191
D2870215,0.49312,0.49446,0.4918,0.49244,1420.217
